"load_id","client_name","integration_id","load_code","delivery_date","locality_name","vehicle_name","dock","assembled_percentage","checked_percentage","loaded_percentage","load_status_name","load_weight","vehicle_weight_capacity","vehicle_weight_occupation","returnable_quantity_boxes","mix_quantity_boxes","quantity_boxes","returnable_assembler_quantity","mix_assembler_quantity","checker","checking_time","checker_under_count_error_quantity","checker_over_count_error_quantity","checker_total_error_quantity","checker_2","checking_time_2","checker_2_under_count_error_quantity","checker_2_over_count_error_quantity","checker_2_total_error_quantity","checker_3","checking_time_3","checker_3_under_count_error_quantity","checker_3_over_count_error_quantity","checker_3_total_error_quantity","loading_time","operation_time","created_at","updated_at","checking_time_total"
8420,,"5351754","5351754",2026-06-08,Sorocaba,"000632",,0.0,0.0,0.0,,16747.32,,,1138,1422,2560,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8520,,"5352081","5352081",2026-06-09,Sorocaba,"000577",,0.0,0.0,0.0,,8969.82,,,548,814,1362,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8515,,"5352076","5352076",2026-06-09,Sorocaba,"000569",,0.0,0.0,0.0,,1985.8600000000004,,,51,293,344,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8517,,"5352078","5352078",2026-06-09,Sorocaba,"000574",,0.0,0.0,0.0,,6605.370000000001,,,363,1144,1507,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8422,,"5351834","5351834",2026-06-08,Sorocaba,"004885",,0.0,0.0,0.0,,2884.55,,,147,342,489,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8522,,"5352083","5352083",2026-06-09,Sorocaba,"000580",,0.0,0.0,0.0,,8253.635,,,552,545,1096,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8431,,"5351843","5351843",2026-06-08,Sorocaba,"007157",,0.0,0.0,0.0,,6791.790000000001,,,436,682,1118,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8425,,"5351837","5351837",2026-06-08,Sorocaba,"005140",,0.0,0.0,0.0,,7022.91,,,459,514,973,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8429,,"5351841","5351841",2026-06-08,Sorocaba,"009925",,0.0,0.0,0.0,,1854.1200000000001,,,72,95,167,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8608,,"5352267","5352267",2026-06-10,Sorocaba,"000573",,0.0,0.0,0.0,,6377.108333333334,,,344,396,739,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8423,,"5351835","5351835",2026-06-08,Sorocaba,"004925",,0.0,0.0,0.0,,8361.259999999998,,,546,433,979,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8718,,"5352468","5352468",2026-06-12,Sorocaba,"000548",,0.0,0.0,0.0,,10132.6,,,704,368,1072,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8426,,"5351838","5351838",2026-06-08,Sorocaba,"000532",,0.0,0.0,0.0,,2019.3200000000002,,,125,124,249,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8433,,"5351845","5351845",2026-06-08,Sorocaba,"009924",,0.0,0.0,0.0,,2529.8900000000003,,,124,186,310,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8525,,"5352086","5352086",2026-06-09,Sorocaba,"000594",,0.0,0.0,0.0,,5570.3533333333335,,,157,884,1034,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8430,,"5351842","5351842",2026-06-08,Sorocaba,"006975",,0.0,0.0,0.0,,4458.71,,,273,264,537,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8424,,"5351836","5351836",2026-06-08,Sorocaba,"005064",,0.0,0.0,0.0,,6551.1100000000015,,,501,172,673,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8785,,"5352656","5352656",2026-06-12,Sorocaba,"005005",,0.0,0.0,0.0,,30508.24000000001,,,240,6168,6408,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8621,,"5352308","5352308",2026-06-10,Sorocaba,"000620",,0.0,0.0,0.0,,14634.29,,,912,1470,2382,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8427,,"5351839","5351839",2026-06-08,Sorocaba,"006495",,0.0,0.0,0.0,,7455.84,,,430,707,1137,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8529,,"5352090","5352090",2026-06-09,Sorocaba,"000622",,0.0,0.0,0.0,,9297.690000000002,,,603,612,1215,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8784,,"5352655","5352655",2026-06-12,Sorocaba,"005002",,0.0,0.0,0.0,,28395.990000000005,,,1043,5641,6684,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8528,,"5352089","5352089",2026-06-09,Sorocaba,"000621",,0.0,0.0,0.0,,9553.18,,,647,482,1129,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8527,,"5352088","5352088",2026-06-09,Sorocaba,"000596",,0.0,0.0,0.0,,4677.110000000001,,,156,451,607,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8716,,"5352421","5352421",2026-06-12,Sorocaba,"009924",,0.0,0.0,0.0,,5652.4400000000005,,,369,377,746,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8783,,"5352654","5352654",2026-06-12,Sorocaba,"004028",,0.0,0.0,0.0,,1975.9300000000003,,,110,157,267,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8781,,"5352652","5352652",2026-06-12,Sorocaba,"004016",,0.0,0.0,0.0,,3361.68,,,200,313,513,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8777,,"5352648","5352648",2026-06-12,Sorocaba,"004007",,0.0,0.0,0.0,,5895.79,,,264,690,954,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8714,,"5352419","5352419",2026-06-12,Sorocaba,"004925",,0.0,0.0,0.0,,9056.529999999999,,,571,704,1275,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8779,,"5352650","5352650",2026-06-12,Sorocaba,"004013",,0.0,0.0,0.0,,16179.200000000004,,,,5120,5120,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8786,,"5352657","5352657",2026-06-12,Sorocaba,"000555",,0.0,0.0,0.0,,402.0,,,,150,150,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8787,,"5352658","5352658",2026-06-12,Sorocaba,"000608",,0.0,0.0,0.0,,9973.65,,,724,597,1321,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8850,,"5352849","5352849",2026-06-15,Sorocaba,"000555",,0.0,0.0,0.0,,7866.0,,,600,,600,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8441,,"5351875","5351875",2026-06-08,Sorocaba,"000564",,0.0,0.0,0.0,,2792.13,,,163,219,382,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8438,,"5351872","5351872",2026-06-08,Sorocaba,"000559",,0.0,0.0,0.0,,3841.4,,,214,213,427,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8526,,"5352087","5352087",2026-06-09,Sorocaba,"000595",,0.0,0.0,0.0,,3092.4800000000005,,,55,531,584,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8439,,"5351873","5351873",2026-06-08,Sorocaba,"000559",,0.0,0.0,0.0,,944.3200000000002,,,26,125,151,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8450,,"5351884","5351884",2026-06-08,Sorocaba,"000580",,0.0,0.0,0.0,,4026.4300000000003,,,297,45,342,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8436,,"5351870","5351870",2026-06-08,Sorocaba,"000548",,0.0,0.0,0.0,,9738.929999999998,,,1515,106,1621,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8434,,"5351868","5351868",2026-06-08,Sorocaba,"000244",,0.0,0.0,0.0,,2504.3900000000003,,,148,231,379,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8448,,"5351882","5351882",2026-06-08,Sorocaba,"000575",,0.0,0.0,0.0,,2865.92,,,120,233,353,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8442,,"5351876","5351876",2026-06-08,Sorocaba,"000565",,0.0,0.0,0.0,,6700.56,,,498,180,678,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8440,,"5351874","5351874",2026-06-08,Sorocaba,"000563",,0.0,0.0,0.0,,5854.32,,,372,277,649,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8437,,"5351871","5351871",2026-06-08,Sorocaba,"000554",,0.0,0.0,0.0,,4302.263333333334,,,194,426,619,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8435,,"5351869","5351869",2026-06-08,Sorocaba,"004108",,0.0,0.0,0.0,,10697.939999999999,,,729,435,1164,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8452,,"5351886","5351886",2026-06-08,Sorocaba,"000594",,0.0,0.0,0.0,,4832.845000000001,,,386,379,762,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8523,,"5352084","5352084",2026-06-09,Sorocaba,"000582",,0.0,0.0,0.0,,3916.3466666666673,,,221,256,468,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
